tarih,urun_kodu,urun_adi,satis_adedi,birim_fiyat,promosyon_var_mi,resmi_tatil_mi,yil,ay,ayin_gunu,haftanin_gunu,hafta_numarasi,ceyrek,hafta_sonu_mu,yaz_mevsimi_mi,fiyat_endeksi,lag_1,lag_7,lag_14,lag_28,hareketli_ortalama_7,hareketli_ortalama_28,hareketli_std_7
2024-07-18,ZEYTY,Zeytinyağı 1L,323.0,284.01,0,0,2024,7,18,3,29,3,0,1,1.144624685138539,319.0,338.0,324.0,401.0,337.85714285714283,310.60714285714283,69.62381913164573
2024-07-19,SARDL,Sardalya Konservesi,653.0,29.64,0,0,2024,7,19,4,29,3,0,1,1.116804822908817,458.0,644.0,653.0,653.0,559.7142857142857,559.0714285714286,114.23909763549223
2024-07-19,SOMON,Somon Konservesi,217.0,83.22,0,0,2024,7,19,4,29,3,0,1,1.0857142857142856,240.0,234.0,251.0,224.0,225.64285714285714,226.78571428571428,48.80976190418139
2024-07-19,TON160,Ton Balığı Konservesi 160g,795.0,65.11,0,0,2024,7,19,4,29,3,0,1,1.1508616880247458,740.0,817.0,736.0,676.0,683.2857142857143,684.484375,133.42877536437982
2024-07-19,TON80,Ton Balığı Konservesi 80g,1200.0,37.06,0,0,2024,7,19,4,29,3,0,1,1.1223500908540278,1224.0,1358.75,1355.0,1130.0,1153.392857142857,1118.419642857143,194.00643552163447
2024-07-19,ZEYTY,Zeytinyağı 1L,346.0,269.54,0,0,2024,7,19,4,29,3,0,1,1.0863073047858942,323.0,347.0,379.0,340.0,335.7142857142857,307.82142857142856,69.84915720253676
2024-07-20,SARDL,Sardalya Konservesi,451.0,28.64,0,0,2024,7,20,5,29,3,1,1,1.0791258477769405,653.0,441.0,510.0,495.0,561.0,559.0714285714286,115.3906408683135
2024-07-20,SOMON,Somon Konservesi,154.0,86.13,0,0,2024,7,20,5,29,3,1,1,1.123679060665362,217.0,174.0,210.0,164.0,223.21428571428572,226.53571428571428,48.747527409823014
2024-07-20,TON160,Ton Balığı Konservesi 160g,665.5,64.03,0,0,2024,7,20,5,29,3,1,1,1.1317719840919134,795.0,493.0,694.0,603.0,680.1428571428571,688.734375,129.96849435078317
2024-07-20,TON80,Ton Balığı Konservesi 80g,987.5,37.36,0,0,2024,7,20,5,29,3,1,1,1.131435493640218,1200.0,888.0,920.0,890.0,1130.7142857142858,1120.919642857143,174.27537049711094
2024-07-20,ZEYTY,Zeytinyağı 1L,259.0,278.2,0,0,2024,7,20,5,29,3,1,1,1.1212090680100755,346.0,258.0,271.0,233.0,335.57142857142856,308.0357142857143,69.8232462313637
2024-07-21,SARDL,Sardalya Konservesi,488.0,28.78,0,0,2024,7,21,6,29,3,1,1,1.0844009042954033,451.0,416.0,366.0,403.0,562.4285714285714,557.5,113.7070169966912
2024-07-21,SOMON,Somon Konservesi,202.0,85.26,0,0,2024,7,21,6,29,3,1,1,1.1123287671232878,154.0,150.0,159.0,200.0,220.35714285714286,226.17857142857142,52.55054256436882
2024-07-21,TON160,Ton Balığı Konservesi 160g,536.0,63.15,0,0,2024,7,21,6,29,3,1,1,1.1162174105170128,665.5,495.0,539.0,530.0,704.7857142857143,690.9665178571429,101.8920413733975
2024-07-21,TON80,Ton Balığı Konservesi 80g,775.0,36.0,0,0,2024,7,21,6,29,3,1,1,1.0902483343428224,987.5,904.0,890.0,895.0,1144.9285714285713,1124.4017857142858,154.0655781832949
2024-07-21,ZEYTY,Zeytinyağı 1L,250.0,269.07,0,0,2024,7,21,6,29,3,1,1,1.084413098236776,259.0,269.0,243.0,216.0,335.7142857142857,308.9642857142857,69.63886435440601
2024-07-22,SARDL,Sardalya Konservesi,591.0,28.84,0,0,2024,7,22,0,30,3,0,1,1.0866616428033158,488.0,653.0,616.0,538.0,572.7142857142857,560.5357142857143,100.77485514041467
2024-07-22,SOMON,Somon Konservesi,250.0,83.12,0,0,2024,7,22,0,30,3,0,1,1.084409654272668,202.0,247.0,249.0,253.0,227.78571428571428,226.25,43.91265681522187
2024-07-22,TON160,Ton Balığı Konservesi 160g,699.0,62.74,0,0,2024,7,22,0,30,3,0,1,1.1089703932832522,536.0,708.0,774.0,824.1875,710.6428571428571,691.1808035714286,88.06281578401625
2024-07-22,TON80,Ton Balığı Konservesi 80g,1291.0,36.81,0,0,2024,7,22,0,30,3,0,1,1.114778921865536,775.0,1293.0,1197.0,1090.0,1126.5,1120.1160714285713,190.9801473103086
2024-07-22,ZEYTY,Zeytinyağı 1L,297.0,270.65,0,0,2024,7,22,0,30,3,0,1,1.0907808564231738,250.0,367.0,337.0,325.0,333.0,310.17857142857144,72.96346117521153
2024-07-23,SARDL,Sardalya Konservesi,653.0,29.14,0,0,2024,7,23,1,30,3,0,1,1.0979653353428787,591.0,653.0,610.0,645.0,563.8571428571429,562.4285714285714,95.10770836518088
2024-07-23,SOMON,Somon Konservesi,209.0,86.16,0,0,2024,7,23,1,30,3,0,1,1.1240704500978473,250.0,238.0,243.0,218.0,228.21428571428572,226.14285714285714,44.145457621044685
2024-07-23,TON160,Ton Balığı Konservesi 160g,762.0,59.72,0,0,2024,7,23,1,30,3,0,1,1.05558992487848,699.0,758.0,642.0,664.0,709.3571428571429,686.7098214285714,88.17346269603786
2024-07-23,TON80,Ton Balığı Konservesi 80g,1358.75,36.43,0,0,2024,7,23,1,30,3,0,1,1.1032707450030284,1291.0,1099.0,1153.0,1334.0,1126.2142857142858,1127.294642857143,190.69081806746388
2024-07-23,ZEYTY,Zeytinyağı 1L,317.0,269.39,0,0,2024,7,23,1,30,3,0,1,1.0857027707808564,297.0,467.0,361.0,282.0,323.0,309.17857142857144,72.32104350279576
2024-07-24,SARDL,Sardalya Konservesi,653.0,30.01,0,0,2024,7,24,2,30,3,0,1,1.1307460437076113,653.0,653.0,653.0,531.0,563.8571428571429,562.7142857142857,95.10770836518088
2024-07-24,SOMON,Somon Konservesi,241.0,85.8,0,0,2024,7,24,2,30,3,0,1,1.1193737769080234,209.0,296.5,296.5,247.0,224.07142857142858,225.82142857142858,44.43387275062873
2024-07-24,TON160,Ton Balığı Konservesi 160g,654.0,64.06,0,0,2024,7,24,2,30,3,0,1,1.132302253645603,762.0,772.0,610.0,740.0,709.9285714285714,690.2098214285714,88.55338717944356
2024-07-24,TON80,Ton Balığı Konservesi 80g,1288.0,35.63,0,0,2024,7,24,2,30,3,0,1,1.0790430042398547,1358.75,1307.0,1139.0,1216.0,1163.3214285714287,1128.1785714285713,208.91449179258245
2024-07-24,ZEYTY,Zeytinyağı 1L,332.0,277.42,0,0,2024,7,24,2,30,3,0,1,1.1180654911838792,317.0,319.0,340.0,354.0,301.57142857142856,310.42857142857144,35.279158828110035
2024-07-25,SARDL,Sardalya Konservesi,567.0,28.36,0,0,2024,7,25,3,30,3,0,1,1.068575734740015,653.0,458.0,610.0,577.0,563.8571428571429,567.0714285714286,95.10770836518088
2024-07-25,SOMON,Somon Konservesi,237.0,86.43,0,0,2024,7,25,3,30,3,0,1,1.1275929549902153,241.0,240.0,234.0,243.0,216.14285714285714,225.60714285714286,32.77920362785222
2024-07-25,TON160,Ton Balığı Konservesi 160g,686.0,63.53,0,0,2024,7,25,3,30,3,0,1,1.1229341581970835,654.0,740.0,824.1875,762.0,693.0714285714286,687.1383928571429,85.96143930634882
2024-07-25,TON80,Ton Balığı Konservesi 80g,1358.75,36.17,0,0,2024,7,25,3,30,3,0,1,1.0953967292549969,1288.0,1224.0,1150.0,1270.0,1160.607142857143,1130.75,206.84987798838588
2024-07-25,ZEYTY,Zeytinyağı 1L,347.0,266.53,0,0,2024,7,25,3,30,3,0,1,1.074176322418136,332.0,323.0,338.0,123.0,303.42857142857144,309.64285714285717,36.66450210061059
2024-07-26,SARDL,Sardalya Konservesi,542.0,30.22,0,0,2024,7,26,4,30,3,0,1,1.1386586284853053,567.0,653.0,644.0,653.0,579.4285714285714,566.7142857142857,83.04588519378427
2024-07-26,SOMON,Somon Konservesi,232.0,87.45,0,0,2024,7,26,4,30,3,0,1,1.1409001956947162,237.0,217.0,234.0,287.0,215.71428571428572,225.39285714285714,32.433081289090794
2024-07-26,TON160,Ton Balığı Konservesi 160g,796.0,62.33,0,0,2024,7,26,4,30,3,0,1,1.1017233760494918,686.0,795.0,817.0,687.0,685.3571428571429,684.4241071428571,83.43396305148299
2024-07-26,TON80,Ton Balığı Konservesi 80g,1146.0,38.09,0,0,2024,7,26,4,30,3,0,1,1.1535433070866141,1358.75,1200.0,1358.75,1214.0,1179.857142857143,1133.919642857143,219.6092105471524
2024-07-26,ZEYTY,Zeytinyağı 1L,355.0,268.23,0,0,2024,7,26,4,30,3,0,1,1.0810277078085644,347.0,346.0,347.0,331.0,306.85714285714283,317.64285714285717,39.78872776481824
2024-07-27,SARDL,Sardalya Konservesi,525.0,29.04,0,0,2024,7,27,5,30,3,1,1,1.094197437829691,542.0,451.0,441.0,359.0,563.5714285714286,562.75,77.03647868133095
2024-07-27,SOMON,Somon Konservesi,154.0,84.58,0,0,2024,7,27,5,30,3,1,1,1.103457273320287,232.0,154.0,174.0,166.0,217.85714285714286,223.42857142857142,33.02235894778267
2024-07-27,TON160,Ton Balığı Konservesi 160g,474.0,61.56,0,0,2024,7,27,5,30,3,1,1,1.088113124171454,796.0,665.5,493.0,581.0,685.5,688.3169642857143,83.65355142889454
2024-07-27,TON80,Ton Balığı Konservesi 80g,932.0,36.23,0,0,2024,7,27,5,30,3,1,1,1.0972138098122348,1146.0,987.5,888.0,848.0,1172.142857142857,1131.4910714285713,219.7321218145938
2024-07-27,ZEYTY,Zeytinyağı 1L,221.0,271.34,0,0,2024,7,27,5,30,3,1,1,1.0935617128463475,355.0,259.0,258.0,235.0,308.14285714285717,318.5,41.37804801030151
2024-07-28,SARDL,Sardalya Konservesi,385.0,28.88,0,0,2024,7,28,6,30,3,1,1,1.0881688018085909,525.0,488.0,416.0,446.0,574.1428571428571,568.6785714285714,62.770557247351206
2024-07-28,SOMON,Somon Konservesi,154.0,83.48,0,0,2024,7,28,6,30,3,1,1,1.089106327462492,154.0,202.0,150.0,179.0,217.85714285714286,223.0,33.02235894778267
2024-07-28,TON160,Ton Balığı Konservesi 160g,509.0,65.09,0,0,2024,7,28,6,30,3,1,1,1.1505081749889527,474.0,536.0,495.0,568.0,658.1428571428571,684.4955357142857,116.24747821125497
2024-07-28,TON80,Ton Balığı Konservesi 80g,1173.0,36.36,1,0,2024,7,28,6,30,3,1,1,1.1011508176862506,932.0,775.0,904.0,800.0,1164.2142857142858,1134.4910714285713,228.3377628176558
2024-07-28,ZEYTY,Zeytinyağı 1L,310.0,279.23,1,0,2024,7,28,6,30,3,1,1,1.125360201511335,221.0,250.0,269.0,263.0,302.7142857142857,318.0,50.40738796947057
2024-07-29,SARDL,Sardalya Konservesi,541.0,29.48,0,0,2024,7,29,0,31,3,0,1,1.1107761868877166,385.0,591.0,653.0,523.0,559.4285714285714,566.5,91.72396477631031
2024-07-29,SOMON,Somon Konservesi,229.0,85.46,0,0,2024,7,29,0,31,3,0,1,1.114938030006523,154.0,250.0,247.0,240.0,211.0,222.10714285714286,40.906397217713234
2024-07-29,TON160,Ton Balığı Konservesi 160g,705.5,64.4,0,0,2024,7,29,0,31,3,0,1,1.1383119752540876,509.0,699.0,708.0,677.0,654.2857142857143,682.3883928571429,121.31325056194301
2024-07-29,TON80,Ton Balığı Konservesi 80g,1033.0,36.67,0,0,2024,7,29,0,31,3,0,1,1.1105390672319806,1173.0,1291.0,1293.0,1203.0,1221.0714285714287,1147.8125,152.09048254559895
2024-07-29,ZEYTY,Zeytinyağı 1L,278.0,273.16,0,0,2024,7,29,0,31,3,0,1,1.1008967254408062,310.0,297.0,367.0,343.0,311.2857142857143,319.67857142857144,44.73147395184646
2024-07-30,SARDL,Sardalya Konservesi,586.0,30.19,0,0,2024,7,30,1,31,3,0,1,1.137528259231349,541.0,653.0,653.0,653.0,552.2857142857143,567.1428571428571,90.79778684107987
2024-07-30,SOMON,Somon Konservesi,212.0,85.67,0,0,2024,7,30,1,31,3,0,1,1.1176777560339204,229.0,209.0,238.0,246.0,208.0,221.71428571428572,38.25354014118606
2024-07-30,TON160,Ton Balığı Konservesi 160g,824.1875,60.94,1,0,2024,7,30,1,31,3,0,1,1.0771542200618647,705.5,762.0,758.0,758.0,655.2142857142857,683.40625,121.73668891739841
2024-07-30,TON80,Ton Balığı Konservesi 80g,1153.0,36.65,0,0,2024,7,30,1,31,3,0,1,1.1099333737129011,1033.0,1358.75,1099.0,1184.0,1184.2142857142858,1141.7410714285713,163.1772061142081
2024-07-30,ZEYTY,Zeytinyağı 1L,360.0,280.17,0,0,2024,7,30,1,31,3,0,1,1.129148614609572,278.0,317.0,467.0,353.0,308.57142857142856,317.35714285714283,46.292033666197256
2024-07-31,SARDL,Sardalya Konservesi,633.0,28.82,0,0,2024,7,31,2,31,3,0,1,1.0859080633006784,586.0,653.0,653.0,589.0,542.7142857142857,564.75,81.4631087992482
2024-07-31,SOMON,Somon Konservesi,218.0,83.67,0,0,2024,7,31,2,31,3,0,1,1.0915851272015655,212.0,241.0,296.5,222.0,208.42857142857142,220.5,38.28340433685395
2024-07-31,TON160,Ton Balığı Konservesi 160g,640.0,62.26,0,0,2024,7,31,2,31,3,0,1,1.1004860804242156,824.1875,654.0,772.0,669.0,664.0982142857143,685.7700892857143,132.61172499313466
2024-07-31,TON80,Ton Balığı Konservesi 80g,1358.75,36.31,0,0,2024,7,31,2,31,3,0,1,1.0996365838885525,1153.0,1288.0,1307.0,1301.0,1154.8214285714287,1140.6339285714287,143.88933206097303
2024-07-31,ZEYTY,Zeytinyağı 1L,296.0,275.07,0,0,2024,7,31,2,31,3,0,1,1.1085944584382872,360.0,332.0,319.0,278.0,314.7142857142857,317.60714285714283,50.278273258980526
2024-08-01,SARDL,Sardalya Konservesi,644.0,29.24,0,0,2024,8,1,3,31,3,0,1,1.1017332328560663,633.0,567.0,458.0,653.0,539.8571428571429,566.3214285714286,77.18900735948678
2024-08-01,SOMON,Somon Konservesi,231.0,88.85,0,0,2024,8,1,3,31,3,0,1,1.1591650358773644,218.0,237.0,240.0,239.0,205.14285714285714,220.35714285714286,35.937114387165074
2024-08-01,TON160,Ton Balığı Konservesi 160g,746.0,63.35,0,0,2024,8,1,3,31,3,0,1,1.1197525408749447,640.0,686.0,740.0,824.1875,662.0982142857143,684.734375,132.89467485815516
2024-08-01,TON80,Ton Balığı Konservesi 80g,1358.75,35.76,0,0,2024,8,1,3,31,3,0,1,1.0829800121138702,1358.75,1358.75,1224.0,1063.0,1164.9285714285713,1142.6964285714287,156.71635167063133
2024-08-01,ZEYTY,Zeytinyağı 1L,348.0,281.76,1,0,2024,8,1,3,31,3,0,1,1.1355566750629722,296.0,347.0,323.0,324.0,309.57142857142856,318.25,50.05615893792697
2024-08-02,SARDL,Sardalya Konservesi,620.0,29.79,0,0,2024,8,2,4,31,3,0,1,1.1224566691785984,644.0,542.0,653.0,653.0,550.8571428571429,566.0,86.61298703895159
2024-08-02,SOMON,Somon Konservesi,233.0,85.06,0,0,2024,8,2,4,31,3,0,1,1.109719504240052,231.0,232.0,217.0,251.0,204.28571428571428,220.07142857142858,35.112743582704525
2024-08-02,TON160,Ton Balığı Konservesi 160g,673.0,61.77,0,0,2024,8,2,4,31,3,0,1,1.0918250110472825,746.0,796.0,795.0,736.0,670.6696428571429,681.9419642857143,136.5771431617539
2024-08-02,TON80,Ton Balığı Konservesi 80g,1358.75,36.49,1,0,2024,8,2,4,31,3,0,1,1.1050878255602665,1358.75,1146.0,1200.0,1355.0,1164.9285714285713,1153.2589285714287,156.71635167063133
2024-08-02,ZEYTY,Zeytinyağı 1L,400.0,272.68,0,0,2024,8,2,4,31,3,0,1,1.098962216624685,348.0,355.0,346.0,379.0,309.7142857142857,319.10714285714283,50.1820495320593
2024-08-03,SARDL,Sardalya Konservesi,477.0,28.81,0,0,2024,8,3,5,31,3,1,1,1.0855312735493594,620.0,525.0,451.0,510.0,562.0,564.8214285714286,90.22564306596416
2024-08-03,SOMON,Somon Konservesi,146.0,87.84,0,0,2024,8,3,5,31,3,1,1,1.1459882583170253,233.0,154.0,154.0,210.0,204.42857142857142,219.42857142857142,35.246073742839926
2024-08-03,TON160,Ton Balığı Konservesi 160g,467.0,62.05,0,0,2024,8,3,5,31,3,1,1,1.096774193548387,673.0,474.0,665.5,694.0,653.0982142857143,679.6919642857143,125.20406185765206
2024-08-03,TON80,Ton Balığı Konservesi 80g,896.0,37.28,0,0,2024,8,3,5,31,3,1,1,1.1290127195639006,1358.75,932.0,987.5,920.0,1195.3214285714287,1153.392857142857,172.28970963937385
2024-08-03,ZEYTY,Zeytinyağı 1L,256.0,271.37,0,0,2024,8,3,5,31,3,1,1,1.0936826196473552,400.0,221.0,259.0,271.0,316.14285714285717,319.85714285714283,59.04921272810906
2024-08-04,SARDL,Sardalya Konservesi,420.0,29.09,0,0,2024,8,4,6,31,3,1,1,1.0960813865862848,477.0,385.0,488.0,366.0,555.1428571428571,563.6428571428571,95.19353719559751
2024-08-04,SOMON,Somon Konservesi,146.0,85.11,0,0,2024,8,4,6,31,3,1,1,1.110371819960861,146.0,154.0,202.0,159.0,203.28571428571428,217.14285714285714,37.227741831928995
2024-08-04,TON160,Ton Balığı Konservesi 160g,511.0,59.28,0,0,2024,8,4,6,31,3,1,1,1.0478126380910295,467.0,509.0,536.0,539.0,652.0982142857143,671.5848214285714,126.889530454597
2024-08-04,TON80,Ton Balığı Konservesi 80g,939.0,37.13,0,0,2024,8,4,6,31,3,1,1,1.1244700181708056,896.0,1173.0,775.0,890.0,1190.1785714285713,1152.5357142857142,181.738119412576
2024-08-04,ZEYTY,Zeytinyağı 1L,249.0,278.41,0,0,2024,8,4,6,31,3,1,1,1.1220554156171285,256.0,310.0,250.0,243.0,321.14285714285717,319.32142857142856,50.515438469931865
2024-08-05,SARDL,Sardalya Konservesi,534.0,29.59,0,0,2024,8,5,0,32,3,0,1,1.1149208741522232,420.0,541.0,591.0,616.0,560.1428571428571,565.5714285714286,85.15755705637415
2024-08-05,SOMON,Somon Konservesi,221.0,81.18,0,0,2024,8,5,0,32,3,0,1,1.0590998043052837,146.0,229.0,250.0,249.0,202.14285714285714,216.67857142857142,39.07014449008582
2024-08-05,TON160,Ton Balığı Konservesi 160g,702.0,62.4,0,0,2024,8,5,0,32,3,0,1,1.102960671674768,511.0,705.5,699.0,774.0,652.3839285714286,670.5848214285714,126.5153174838356
2024-08-05,TON80,Ton Balığı Konservesi 80g,1161.0,36.47,0,0,2024,8,5,0,32,3,0,1,1.104482132041187,939.0,1033.0,1291.0,1197.0,1156.75,1154.2857142857142,205.4043775904835
2024-08-05,ZEYTY,Zeytinyağı 1L,348.0,276.94,0,0,2024,8,5,0,32,3,0,1,1.116130982367758,249.0,278.0,297.0,337.0,312.42857142857144,319.5357142857143,57.532185609033995
2024-08-06,SARDL,Sardalya Konservesi,641.0,29.884999999999998,0,0,2024,8,6,1,32,3,0,1,1.1260361718161265,534.0,586.0,653.0,610.0,559.1428571428571,562.6428571428571,85.46037789804281
2024-08-06,SOMON,Somon Konservesi,220.0,85.96,0,0,2024,8,6,1,32,3,0,1,1.1214611872146116,221.0,212.0,209.0,243.0,201.0,215.67857142857142,38.26225293941788
2024-08-06,TON160,Ton Balığı Konservesi 160g,767.0,61.69,0,0,2024,8,6,1,32,3,0,1,1.0904109589041096,702.0,824.1875,762.0,642.0,651.8839285714286,668.0133928571429,126.27710326118395
2024-08-06,TON80,Ton Balığı Konservesi 80g,1140.0,35.93,0,0,2024,8,6,1,32,3,0,1,1.0881284070260446,1161.0,1153.0,1358.75,1153.0,1175.0357142857142,1153.0,198.11998829473367
2024-08-06,ZEYTY,Zeytinyağı 1L,336.0,276.95,0,0,2024,8,6,1,32,3,0,1,1.1161712846347607,348.0,360.0,317.0,361.0,322.42857142857144,319.92857142857144,56.62701694084719
2024-08-07,SARDL,Sardalya Konservesi,606.0,30.18,0,0,2024,8,7,2,32,3,0,1,1.1371514694800302,641.0,633.0,653.0,653.0,567.0,563.75,90.70832376358916
2024-08-07,SOMON,Somon Konservesi,237.0,85.96,0,0,2024,8,7,2,32,3,0,1,1.1214611872146116,220.0,218.0,241.0,296.5,202.14285714285714,214.85714285714286,38.761787761611096
2024-08-07,TON160,Ton Balığı Konservesi 160g,673.0,66.03,0,0,2024,8,7,2,32,3,0,1,1.1671232876712327,767.0,640.0,654.0,610.0,643.7142857142857,672.4776785714286,114.57997830586031
2024-08-07,TON80,Ton Balığı Konservesi 80g,1342.0,38.9,0,0,2024,8,7,2,32,3,0,1,1.1780738946093274,1140.0,1358.75,1288.0,1139.0,1173.1785714285713,1152.5357142857142,198.4216740033365
2024-08-07,ZEYTY,Zeytinyağı 1L,302.0,283.85,0,0,2024,8,7,2,32,3,0,1,1.1439798488664987,336.0,296.0,332.0,340.0,319.0,319.0357142857143,54.665650397057234
2024-08-08,SARDL,Sardalya Konservesi,653.0,30.31,0,0,2024,8,8,3,32,3,0,1,1.142049736247174,606.0,644.0,567.0,610.0,563.1428571428571,562.0714285714286,87.96671448418977
2024-08-08,SOMON,Somon Konservesi,258.0,85.06,0,0,2024,8,8,3,32,3,0,1,1.109719504240052,237.0,231.0,237.0,234.0,204.85714285714286,212.73214285714286,40.67525280162604
2024-08-08,TON160,Ton Balığı Konservesi 160g,742.0,64.76,0,0,2024,8,8,3,32,3,0,1,1.144675209898365,673.0,746.0,686.0,824.1875,648.4285714285714,674.7276785714286,115.07947564307769
2024-08-08,TON80,Ton Balığı Konservesi 80g,1091.0,35.75,0,0,2024,8,8,3,32,3,0,1,1.0826771653543306,1342.0,1358.75,1358.75,1150.0,1170.7857142857142,1159.7857142857142,195.89572207828343
2024-08-08,ZEYTY,Zeytinyağı 1L,360.0,281.22,0,0,2024,8,8,3,32,3,0,1,1.1333803526448363,302.0,348.0,347.0,338.0,319.85714285714283,317.67857142857144,54.29066393475161
2024-08-09,SARDL,Sardalya Konservesi,653.0,29.52,0,0,2024,8,9,4,32,3,0,1,1.1122833458929917,653.0,620.0,542.0,644.0,564.4285714285714,563.6071428571429,89.3995845308345
2024-08-09,SOMON,Somon Konservesi,242.0,84.31,0,0,2024,8,9,4,32,3,0,1,1.099934768427919,258.0,233.0,232.0,234.0,208.71428571428572,213.58928571428572,44.653160715729435
2024-08-09,TON160,Ton Balığı Konservesi 160g,701.0,63.05,0,0,2024,8,9,4,32,3,0,1,1.1144498453380467,742.0,673.0,796.0,817.0,647.8571428571429,671.7924107142857,114.52281951854044
2024-08-09,TON80,Ton Balığı Konservesi 80g,1274.0,37.11,0,0,2024,8,9,4,32,3,0,1,1.1238643246517261,1091.0,1358.75,1146.0,1358.75,1132.5357142857142,1157.6785714285713,178.43979076588246
2024-08-09,ZEYTY,Zeytinyağı 1L,368.0,279.51,0,0,2024,8,9,4,32,3,0,1,1.1264886649874055,360.0,400.0,355.0,347.0,321.57142857142856,318.4642857142857,55.5033246537448
2024-08-10,SARDL,Sardalya Konservesi,432.0,29.6,0,0,2024,8,10,5,32,3,1,1,1.115297663903542,653.0,477.0,525.0,441.0,569.1428571428571,563.9285714285714,93.59029253690244
2024-08-10,SOMON,Somon Konservesi,169.0,82.27,0,0,2024,8,10,5,32,3,1,1,1.0733202870189171,242.0,146.0,154.0,174.0,210.0,213.875,45.588741300164614
2024-08-10,TON160,Ton Balığı Konservesi 160g,562.0,62.92,0,0,2024,8,10,5,32,3,1,1,1.112152010605391,701.0,467.0,474.0,493.0,651.8571428571429,667.6495535714286,116.02647481132426
2024-08-10,TON80,Ton Balığı Konservesi 80g,854.0,37.17,0,0,2024,8,10,5,32,3,1,1,1.1256814052089643,1274.0,896.0,932.0,888.0,1120.4285714285713,1154.6517857142858,162.7153518088756
2024-08-10,ZEYTY,Zeytinyağı 1L,205.0,275.22,0,0,2024,8,10,5,32,3,1,1,1.109198992443325,368.0,256.0,221.0,258.0,317.0,319.2142857142857,48.89103530641671
2024-08-11,SARDL,Sardalya Konservesi,432.0,29.62,0,0,2024,8,11,6,32,3,1,1,1.1160512434061793,432.0,420.0,385.0,416.0,562.7142857142857,563.6071428571429,102.13016904211767
2024-08-11,SOMON,Somon Konservesi,205.0,84.93,1,0,2024,8,11,6,32,3,1,1,1.108023483365949,169.0,146.0,154.0,150.0,213.28571428571428,213.69642857142858,40.78281617591041
2024-08-11,TON160,Ton Balığı Konservesi 160g,503.0,61.6,0,0,2024,8,11,6,32,3,1,1,1.0888201502430401,562.0,511.0,509.0,495.0,665.4285714285714,670.1138392857143,94.3271914541034
2024-08-11,TON80,Ton Balığı Konservesi 80g,895.0,36.68,0,0,2024,8,11,6,32,3,1,1,1.1108419139915202,854.0,939.0,1173.0,904.0,1114.4285714285713,1153.4375,172.8302222248358
2024-08-11,ZEYTY,Zeytinyağı 1L,222.0,275.4,0,0,2024,8,11,6,32,3,1,1,1.1099244332493703,205.0,249.0,310.0,269.0,309.7142857142857,317.32142857142856,61.63525583547716
2024-08-12,SARDL,Sardalya Konservesi,653.0,29.78,0,0,2024,8,12,0,33,3,0,1,1.1220798794272797,432.0,534.0,541.0,653.0,564.4285714285714,564.1785714285714,99.39962632870319
2024-08-12,SOMON,Somon Konservesi,221.0,86.07,0,0,2024,8,12,0,33,3,0,1,1.1228962818003911,205.0,221.0,229.0,247.0,221.71428571428572,215.66071428571428,28.93506687806525
2024-08-12,TON160,Ton Balığı Konservesi 160g,777.0,64.63,0,0,2024,8,12,0,33,3,0,1,1.1423773751657091,503.0,702.0,705.5,708.0,664.2857142857143,670.3995535714286,96.53274795928817
2024-08-12,TON80,Ton Balığı Konservesi 80g,1004.0,36.85,0,0,2024,8,12,0,33,3,0,1,1.1159903089036947,895.0,1161.0,1033.0,1293.0,1108.142857142857,1153.1160714285713,180.88617836587161
2024-08-12,ZEYTY,Zeytinyağı 1L,304.0,271.83,0,0,2024,8,12,0,33,3,0,1,1.095536523929471,222.0,348.0,278.0,367.0,305.85714285714283,315.64285714285717,66.70439408671781
2024-08-13,SARDL,Sardalya Konservesi,636.0,29.56,0,0,2024,8,13,1,33,3,0,1,1.1137905048982668,653.0,641.0,586.0,653.0,581.4285714285714,564.1785714285714,103.42284909189975
2024-08-13,SOMON,Somon Konservesi,189.0,88.37,0,0,2024,8,13,1,33,3,0,1,1.1529028049575996,221.0,220.0,212.0,238.0,221.71428571428572,214.73214285714286,28.93506687806525
2024-08-13,TON160,Ton Balığı Konservesi 160g,710.0,61.65,0,0,2024,8,13,1,33,3,0,1,1.089703932832523,777.0,767.0,824.1875,758.0,675.0,672.8638392857143,105.19030373565829
2024-08-13,TON80,Ton Balığı Konservesi 80g,428.75,36.62,0,0,2024,8,13,1,33,3,0,1,1.109024833434282,1004.0,1140.0,1153.0,1099.0,1085.7142857142858,1142.794642857143,182.96148436735277
2024-08-13,ZEYTY,Zeytinyağı 1L,322.0,273.3,0,0,2024,8,13,1,33,3,0,1,1.1014609571788414,304.0,336.0,360.0,467.0,299.57142857142856,313.39285714285717,64.09330995472423
2024-08-14,SARDL,Sardalya Konservesi,653.0,30.04,0,0,2024,8,14,2,33,3,0,1,1.1318764129615675,636.0,606.0,633.0,653.0,580.7142857142857,563.5714285714286,102.95907647493534
2024-08-14,SOMON,Somon Konservesi,235.0,85.85,0,0,2024,8,14,2,33,3,0,1,1.1200260926288321,189.0,237.0,218.0,296.5,217.28571428571428,212.98214285714286,31.49981103495867
2024-08-14,TON160,Ton Balığı Konservesi 160g,759.0,64.01,0,0,2024,8,14,2,33,3,0,1,1.1314184710561201,710.0,673.0,640.0,772.0,666.8571428571429,671.1495535714286,98.89966055120153
